"year","type_of_violence","conflict_name","side_a","side_b","source_date","country","event_clarity","deaths_civilians","date_start","date_end"
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-19;2024-04-19;2024-04-19;2024-04-19;2024-05-01;2024-04-19;2024-04-20","Pakistan",1,2,2024-04-19,2024-04-19
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-20;2024-04-21","Pakistan",1,0,2024-04-20,2024-04-20
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-21;2024-04-21;2024-04-20","Pakistan",1,0,2024-04-20,2024-04-20
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-22","Pakistan",1,0,2024-04-21,2024-04-22
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-22","Pakistan",1,0,2024-04-22,2024-04-22
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-22","Pakistan",1,0,2024-04-22,2024-04-22
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-24","Israel",1,0,2024-04-22,2024-04-22
2024,1,"Turkey: Kurdistan","Government of Turkey","PKK","2024-04-07","Iraq",1,0,2024-04-07,2024-04-07
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-24","Israel",1,1,2024-04-22,2024-04-22
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-24","Israel",1,0,2024-04-22,2024-04-23
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-24","Israel",1,0,2024-04-23,2024-04-24
2024,3,"IS - Civilians","IS","Civilians","2024-04-14","DR Congo (Zaire)",1,5,2024-04-13,2024-04-13
2024,3,"IS - Civilians","IS","Civilians","2024-04-14","DR Congo (Zaire)",1,1,2024-04-13,2024-04-13
2024,3,"IS - Civilians","IS","Civilians","2024-04-14","DR Congo (Zaire)",1,6,2024-04-06,2024-04-06
2024,1,"Turkey: Kurdistan","Government of Turkey","PKK","2024-04-01;2024-04-01","Iraq",1,0,2024-04-01,2024-04-01
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-23","Pakistan",1,0,2024-04-23,2024-04-23
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-26","Israel",1,0,2024-04-23,2024-04-23
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-26","Israel",1,1,2024-04-23,2024-04-23
2024,3,"IS - Civilians","IS","Civilians","2024-04-12","DR Congo (Zaire)",1,3,2024-04-10,2024-04-12
2024,1,"Cameroon: Islamic State","Government of Cameroon","IS","2024-04-12","Cameroon",1,0,2024-04-07,2024-04-07
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-26","Israel",1,0,2024-04-24,2024-04-25
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-26","Israel",1,0,2024-04-25,2024-04-26
2024,1,"XXX770","XXX770","XXX770","2024-04-23;2024-04-23","Pakistan",1,0,2024-04-23,2024-04-23
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-04-23","Pakistan",1,2,2024-04-23,2024-04-23
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-04-23","Pakistan",1,1,2024-04-23,2024-04-23
2024,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2024-04-16;2024-04-17","DR Congo (Zaire)",1,0,2024-04-15,2024-04-15
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-23","Pakistan",1,0,2024-04-22,2024-04-23
2024,3,"IS - Civilians","IS","Civilians","2024-04-12","DR Congo (Zaire)",1,6,2024-04-06,2024-04-09
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-30","Syria",1,0,2024-04-30,2024-04-30
2024,3,"VDP - Civilians","VDP","Civilians","2024-04-12","DR Congo (Zaire)",1,0,2024-04-11,2024-04-11
2024,2,"SNA - SDF","SNA","SDF","2024-04-30","Syria",1,0,2024-04-30,2024-04-30
2024,3,"Government of India - Civilians","Government of India","Civilians","2024-04-26","Bangladesh",1,1,2024-04-26,2024-04-26
2024,3,"IS - Civilians","IS","Civilians","2024-04-14;2024-04-16","DR Congo (Zaire)",1,1,2024-04-13,2024-04-13
2024,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","AFC","2024-04-17;2024-04-18","DR Congo (Zaire)",1,1,2024-04-17,2024-04-17
2024,3,"VDP - Civilians","VDP","Civilians","2024-04-18","DR Congo (Zaire)",2,3,2024-03-03,2024-04-02
2024,3,"VDP - Civilians","VDP","Civilians","2024-04-18","DR Congo (Zaire)",1,1,2024-03-03,2024-04-02
2024,2,"NSCN-IM - ZUF","NSCN-IM","ZUF","2024-04-11","India",1,0,2024-04-11,2024-04-11
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-29","Syria",1,0,2024-04-29,2024-04-29
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-23","Pakistan",1,0,2024-04-23,2024-04-23
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-24;2024-04-26;2024-04-26","Pakistan",1,0,2024-04-24,2024-04-24
2024,3,"IS - Civilians","IS","Civilians","2024-02-29","DR Congo (Zaire)",1,3,2024-04-28,2024-04-29
2024,3,"TTP - Civilians","TTP","Civilians","2024-04-24","Pakistan",1,7,2024-04-24,2024-04-24
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-25","Pakistan",1,0,2024-04-25,2024-04-25
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-25","Pakistan",1,0,2024-04-25,2024-04-25
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-25","Pakistan",1,1,2024-04-25,2024-04-25
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-25","Pakistan",1,0,2024-04-25,2024-04-25
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-27;2024-04-28;2024-05-03","Pakistan",1,0,2024-04-27,2024-04-27
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-29","Syria",1,0,2024-04-29,2024-04-29
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-28","Syria",1,0,2024-04-28,2024-04-28
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-28","Syria",1,0,2024-04-28,2024-04-28
2024,2,"SNA - SDF","SNA","SDF","2024-04-28","Syria",1,0,2024-04-07,2024-04-07
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-28","Syria",1,0,2024-04-28,2024-04-28
2024,3,"IS - Civilians","IS","Civilians","2024-04-27","Syria",1,1,2024-04-27,2024-04-27
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-27","Syria",1,0,2024-04-27,2024-04-27
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-27","Syria",1,0,2024-04-27,2024-04-27
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-27","Syria",1,1,2024-04-27,2024-04-27
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-27","Syria",1,0,2024-04-27,2024-04-27
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-27","Syria",1,0,2024-04-27,2024-04-27
2024,2,"IS - SDF","IS","SDF","2024-04-25","Syria",1,0,2024-04-25,2024-04-25
2024,2,"IS - SDF","IS","SDF","2024-04-25","Syria",1,0,2024-04-25,2024-04-25
2024,2,"SNA - SDF","SNA","SDF","2024-04-25","Syria",1,0,2024-04-25,2024-04-25
2024,2,"SNA - SDF","SNA","SDF","2024-04-24","Syria",1,1,2024-04-24,2024-04-24
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-23","Syria",1,0,2024-04-23,2024-04-23
2024,2,"SNA - SDF","SNA","SDF","2024-04-23","Syria",1,0,2024-04-23,2024-04-23
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-23","Syria",1,0,2024-04-23,2024-04-23
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-22","Syria",1,0,2024-04-22,2024-04-22
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-22","Syria",1,0,2024-04-22,2024-04-22
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-21","Syria",1,0,2024-04-21,2024-04-21
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-21","Syria",1,0,2024-04-21,2024-04-21
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-20","Syria",1,0,2024-04-18,2024-04-18
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-18","Syria",1,0,2024-04-18,2024-04-18
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-18","Syria",1,0,2024-04-18,2024-04-18
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-18","Syria",1,0,2024-04-18,2024-04-18
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-17","Syria",1,0,2024-04-17,2024-04-17
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-17","Syria",1,0,2024-04-16,2024-04-16
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-17","Syria",1,1,2024-04-17,2024-04-17
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-17","Syria",1,0,2024-04-17,2024-04-17
2024,2,"IS - SDF","IS","SDF","2024-04-16","Syria",1,0,2024-04-16,2024-04-16
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-16","Syria",1,0,2024-04-16,2024-04-16
2024,3,"SDF - Civilians","SDF","Civilians","2024-04-16","Syria",1,1,2024-04-16,2024-04-16
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-15","Syria",1,0,2024-04-15,2024-04-15
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-15","Syria",1,0,2024-04-15,2024-04-15
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-13","Syria",1,0,2024-04-13,2024-04-13
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-13","Syria",1,0,2024-04-13,2024-04-13
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-29","Israel",1,6,2024-04-29,2024-04-29
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-04-29","Israel",1,0,2024-04-26,2024-04-29
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-27;2024-04-28","Pakistan",1,0,2024-04-27,2024-04-27
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-28","Pakistan",1,0,2024-04-28,2024-04-28
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-28","Pakistan",1,0,2024-04-28,2024-04-29
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-04-28","Pakistan",1,2,2024-04-28,2024-04-28
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-29","Pakistan",1,0,2024-04-29,2024-04-29
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-29","Pakistan",1,0,2024-04-29,2024-04-29
2024,1,"Cameroon: Ambazonia","Government of Cameroon","Ambazonia insurgents","2024-05-06","Cameroon",1,0,2024-04-08,2024-04-08
2024,1,"Cameroon: Ambazonia","Government of Cameroon","Ambazonia insurgents","2024-05-06","Cameroon",1,0,2024-04-08,2024-04-08
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-04-03;2024-04-03","Yemen (North Yemen)",1,0,2024-04-03,2024-04-03
2024,1,"Cameroon: Ambazonia","Government of Cameroon","Ambazonia insurgents","2024-05-06","Cameroon",1,0,2024-04-24,2024-04-24
2024,1,"Cameroon: Government","Government of Cameroon","JAS","2024-05-06;2024-04-30","Cameroon",1,6,2024-04-29,2024-04-29
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-29","Pakistan",1,0,2024-04-29,2024-04-29
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-29","Pakistan",1,0,2024-04-29,2024-04-29
2024,1,"Pakistan: Balochistan","Government of Pakistan","BRAS","2024-04-29","Pakistan",1,0,2024-04-29,2024-04-29
2024,3,"TTP - Civilians","TTP","Civilians","2024-04-29","Pakistan",1,1,2024-04-29,2024-04-29
2024,1,"XXX770","XXX770","XXX770","2024-04-30;2024-04-30","Pakistan",1,0,2024-04-30,2024-04-30
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-04-04","Yemen (North Yemen)",2,22,2024-01-01,2024-04-04
2024,1,"XXX678","XXX678","XXX678","2024-04-08","Yemen (North Yemen)",1,0,2024-04-07,2024-04-07
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-05-01","Israel",1,4,2024-04-29,2024-04-29
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-05-01","Israel",1,2,2024-04-29,2024-04-29
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-05-01","Israel",1,2,2024-04-29,2024-04-29
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-19;2024-04-19;2024-04-19","Pakistan",1,0,2024-04-19,2024-04-19
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-05-01","Israel",2,0,2024-04-29,2024-04-30
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-05-01","Israel",1,0,2024-04-30,2024-05-01
2024,1,"Israel: Palestine","Government of Israel","Hamas","2024-05-02","Israel",1,3,2024-04-30,2024-04-30
2024,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","AFC","2024-04-06;2024-05-02;2024-04-07","DR Congo (Zaire)",1,2,2024-04-06,2024-04-06
2024,3,"XXX490 - Civilians","XXX490","Civilians","2024-05-02","DR Congo (Zaire)",2,6,2024-04-01,2024-04-10
2024,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2024-04-02","DR Congo (Zaire)",1,0,2024-04-02,2024-04-02
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-13","Syria",1,0,2024-04-13,2024-04-13
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-13","Syria",1,0,2024-04-13,2024-04-13
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-12","Syria",1,0,2024-04-12,2024-04-12
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-11","Syria",1,0,2024-04-11,2024-04-11
2024,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","AFC","2024-04-30","DR Congo (Zaire)",1,1,2024-04-30,2024-04-30
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-09","Syria",1,0,2024-04-07,2024-04-07
2024,2,"XXX652 - XXX652","XXX652","XXX652","2024-04-09","Syria",1,0,2024-04-09,2024-04-09
2024,2,"XXX652 - XXX652","XXX652","XXX652","2024-04-09","Syria",1,0,2024-04-08,2024-04-08
2024,2,"IS - SDF","IS","SDF","2024-04-09","Syria",1,0,2024-04-09,2024-04-09
2024,2,"XXX652 - XXX652","XXX652","XXX652","2024-04-09","Syria",1,0,2024-04-09,2024-04-09
2024,3,"AFC - Civilians","AFC","Civilians","2024-04-05","DR Congo (Zaire)",2,3,2024-04-01,2024-04-05
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-08","Syria",1,0,2024-04-08,2024-04-08
2024,2,"XXX652 - XXX652","XXX652","XXX652","2024-04-06","Syria",1,0,2024-04-06,2024-04-06
2024,3,"SNA - Civilians","SNA","Civilians","2024-04-06","Syria",1,2,2024-04-06,2024-04-06
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-04-07;2024-04-07","Pakistan",1,0,2024-04-06,2024-04-06
2024,3,"BRAS - Civilians","BRAS","Civilians","2024-04-12;2024-04-13;2024-04-13;2024-04-13","Pakistan",1,2,2024-04-12,2024-04-12
2024,1,"DR Congo (Zaire): Government","Government of DR Congo (Zaire)","AFC","2024-04-07","DR Congo (Zaire)",1,2,2024-04-06,2024-04-07
2024,3,"AFC - Civilians","AFC","Civilians","2024-04-12","DR Congo (Zaire)",1,7,2024-04-10,2024-04-10
2024,3,"IS - Civilians","IS","Civilians","2024-04-15","DR Congo (Zaire)",1,2,2024-04-09,2024-04-10
2024,3,"Government of DR Congo (Zaire) - Civilians","Government of DR Congo (Zaire)","Civilians","2024-04-15;2024-04-16","DR Congo (Zaire)",1,1,2024-04-14,2024-04-14
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-04-12","Yemen (North Yemen)",1,0,2024-04-12,2024-04-12
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-04-12","Yemen (North Yemen)",1,0,2024-04-05,2024-04-07
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-04-12","Yemen (North Yemen)",2,0,2024-01-01,2024-04-09
2024,1,"Turkey: Kurdistan","Government of Turkey","PKK","2024-04-15","Iraq",1,0,2024-04-15,2024-04-15
2024,1,"Iraq: Government","Government of Iraq","IS","2024-04-16","Iraq",1,0,2024-04-16,2024-04-16
2024,3,"Government of Turkey - Civilians","Government of Turkey","Civilians","2024-04-16","Iraq",1,1,2024-04-14,2024-04-14
2024,1,"Yemen (North Yemen): Government","Government of Yemen (North Yemen)","Forces of the Presidential Leadership Council","2024-04-27;2024-04-27","Yemen (North Yemen)",1,5,2024-04-27,2024-04-27
2024,2,"AQAP - Forces of the Presidential Leadership Council","AQAP","Forces of the Presidential Leadership Council","2024-04-29;2024-04-30;2024-04-30","Yemen (North Yemen)",1,0,2024-04-29,2024-04-29
2024,1,"Australia, Bahrain, Canada, France, Italy, Netherlands, New Zeeland, Norway, Spain, United Kingdom, United States of America - Yemen","Government of Australia, Government of Bahrain, Government of Canada, Government of France, Government of Italy, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Spain, Government of United Kingdom, Government of United States of America","Government of Yemen (North Yemen)","2024-05-02","Yemen (North Yemen)",2,0,2024-04-05,2024-05-02
2024,1,"Iraq: Government","Government of Iraq","IS","2024-04-23","Iraq",1,0,2024-04-23,2024-04-23
2024,1,"XXX645","XXX645","XXX645","2024-04-26","Iraq",1,4,2024-04-26,2024-04-26
2024,1,"Turkey: Kurdistan","Government of Turkey","PKK","2024-04-29","Iraq",1,0,2024-04-29,2024-04-29
2024,1,"Iraq: Government","Government of Iraq","IS","2024-04-30","Iraq",1,0,2024-04-30,2024-04-30
2024,1,"Pakistan: Government","Government of Pakistan","TTP","2024-05-03","Pakistan",1,0,2024-04-26,2024-05-03
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-06","Syria",1,0,2024-04-06,2024-04-06
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-06","Syria",1,8,2024-04-06,2024-04-06
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-05","Syria",1,0,2024-04-05,2024-04-05
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-04","Syria",1,0,2024-04-04,2024-04-04
2024,2,"SNA - SDF","SNA","SDF","2024-04-04","Syria",1,0,2024-04-04,2024-04-04
2024,2,"IS - SDF","IS","SDF","2024-04-04","Syria",1,0,2024-04-04,2024-04-04
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-04","Syria",1,0,2024-04-04,2024-04-04
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-04","Syria",1,0,2024-04-04,2024-04-04
2024,2,"IS - SDF","IS","SDF","2024-04-03","Syria",1,0,2024-04-03,2024-04-03
2024,2,"IS - SDF","IS","SDF","2024-04-03","Syria",1,0,2024-04-03,2024-04-03
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-04","Syria",1,0,2024-04-03,2024-04-03
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-03","Syria",1,0,2024-04-03,2024-04-03
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-03","Syria",1,0,2024-04-03,2024-04-03
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-02","Syria",1,0,2024-04-02,2024-04-02
2024,2,"IS - SDF","IS","SDF","2024-04-02","Syria",1,0,2024-04-02,2024-04-02
2024,1,"Syria: Government","Government of Syria","Syrian insurgents","2024-04-02","Syria",1,0,2024-04-02,2024-04-02
2024,1,"Syria: Islamic State","Government of Syria","IS","2024-04-01","Syria",1,0,2024-04-02,2024-04-02
2024,2,"XXX652 - XXX652","XXX652","XXX652","2024-04-07","Syria",1,5,2024-04-07,2024-04-07
2024,3,"URDPC - Civilians","URDPC","Civilians","2024-04-18","DR Congo (Zaire)",2,15,2024-04-15,2024-04-18
2024,2,"Dhu Farea - Dhu Muti","Dhu Farea","Dhu Muti","2024-05-04","Yemen (North Yemen)",1,0,2024-04-29,2024-05-03
2024,3,"IS - Civilians","IS","Civilians","2024-05-02","DR Congo (Zaire)",1,0,2024-04-30,2024-04-30
2024,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2024-05-02","DR Congo (Zaire)",1,0,2024-04-30,2024-04-30
2024,3,"IS - Civilians","IS","Civilians","2024-04-27","DR Congo (Zaire)",1,0,2024-04-25,2024-04-27
2024,3,"IS - Civilians","IS","Civilians","2024-04-26","DR Congo (Zaire)",1,0,2024-04-24,2024-04-26
2024,3,"IS - Civilians","IS","Civilians","2024-04-26","DR Congo (Zaire)",1,0,2024-04-24,2024-04-26
2024,3,"IS - Civilians","IS","Civilians","2024-04-26","DR Congo (Zaire)",1,0,2024-04-21,2024-04-23
2024,3,"IS - Civilians","IS","Civilians","2024-04-22","DR Congo (Zaire)",1,0,2024-04-20,2024-04-20
2024,3,"IS - Civilians","IS","Civilians","2024-04-19","DR Congo (Zaire)",1,0,2024-04-18,2024-04-18
2024,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2024-04-18","DR Congo (Zaire)",1,0,2024-04-16,2024-04-18
2024,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2024-04-18","DR Congo (Zaire)",1,0,2024-04-16,2024-04-18
2024,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2024-04-18","DR Congo (Zaire)",1,0,2024-04-17,2024-04-17
2024,3,"IS - Civilians","IS","Civilians","2024-03-12","DR Congo (Zaire)",1,0,2024-04-12,2024-04-12
2024,1,"DR Congo (Zaire): Islamic State","Government of DR Congo (Zaire)","IS","2024-03-10","DR Congo (Zaire)",1,0,2024-04-08,2024-04-08
